Text,Image,Folio
urn:cts:greekLit:tlg5026.msAint.hmt:12.B1,"urn:cite:hmt:vaimg.VA155RN-0327@0.1017,0.2061,0.0726,0.034",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAint.hmt:12.B2,"urn:cite:hmt:vaimg.VA155RN-0327@0.0914,0.4043,0.0768,0.0501",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAint.hmt:12.B3,"urn:cite:hmt:vaimg.VA155RN-0327@0.0969,0.4814,0.07,0.0131",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAint.hmt:12.B4,"urn:cite:hmt:vaimg.VA155RN-0327@0.0919,0.5554,0.0754,0.0238",urn:cite:hmt:msA.155r
urn:cts:greekLit:tlg5026.msAint.hmt:12.B5,"urn:cite:hmt:vaimg.VA155RN-0327@0.0875,0.595,0.0652,0.0299",urn:cite:hmt:msA.155r
